transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
1246,12/04/2021 12:59:00,P0171,9,visa,4041595648766730,F,5.57,3,6.69
1247,12/04/2021 13:45:00,P0369,4,mastercard,5108750894054340,T,8.08,3,8.79
1248,12/04/2021 14:34:00,P0683,5,visa,4041592341747,F,11,2,11.59
1249,12/04/2021 16:02:00,P0354,5,mastercard,5048376505318600,F,15.35,2,17.09
1250,12/04/2021 16:38:00,P0148,8,americanexpress,374283230606410,F,6.36,3,7.69
1251,12/04/2021 20:26:00,P0326,7,americanexpress,374283463076372,F,12.66,1,14.29
1252,12/04/2021 21:39:00,P0267,4,mastercard,5048371123197220,F,13.36,1,14.79
1253,13/04/2021 0:20:00,P0355,7,,6759986888309310,F,6.54,1,7.89
1254,13/04/2021 1:14:00,P0418,6,visa,4041596397554,F,13.24,3,14.69
1255,13/04/2021 3:26:00,P0483,5,visa,4041597801943180,F,17.52,1,18.69
1256,13/04/2021 4:23:00,P0062,8,americanexpress,374283792924722,F,14.01,3,14.89
1257,13/04/2021 5:13:00,P0237,7,,633418302994604,F,10.43,1,11.49
1258,13/04/2021 6:20:00,P0419,3,,3554113151685360,T,16.66,4,18.09
1259,13/04/2021 7:33:00,P0456,4,visa,4041599649110900,T,18.35,1,20.19
1260,13/04/2021 9:48:00,P0579,5,mastercard,5108757939327420,F,19.5,3,21.29
1261,13/04/2021 10:43:00,P0464,6,visa,4041594947780,F,9.81,3,11.29
1262,13/04/2021 10:53:00,P0643,3,mastercard,5108751245766690,F,17.61,1,18.89
1263,13/04/2021 12:04:00,P0711,4,mastercard,5108750437074580,F,9.87,3,11.29
1264,13/04/2021 15:43:00,P0367,6,visa,4041591001656,F,11.63,2,12.89
1265,13/04/2021 17:16:00,P0095,3,americanexpress,374283382766319,F,3.42,1,4.59
1266,13/04/2021 17:19:00,P0390,6,visa,4041594323739900,F,14.31,2,15.19
1267,13/04/2021 18:20:00,P0421,7,americanexpress,374283547176164,F,13.89,2,14.89
1268,13/04/2021 22:27:00,P0290,6,mastercard,5048371768728840,T,18.11,3,19.79
1269,14/04/2021 0:32:00,P0501,5,americanexpress,374288719497975,F,0.66,8,1.49
1270,14/04/2021 1:31:00,P0379,5,visa,4041597009853390,T,6.12,2,7.49
1271,14/04/2021 1:46:00,P0603,7,mastercard,5048377463224600,F,19.88,2,21.39
1272,14/04/2021 6:33:00,P0678,3,americanexpress,374288124444463,F,7.6,2,8.29
1273,14/04/2021 6:59:00,P0706,8,americanexpress,374288800557448,F,17.68,1,18.99
1274,14/04/2021 8:03:00,P0370,5,visa,4041596639823140,F,19.51,2,21.29
1275,14/04/2021 8:15:00,P0566,7,mastercard,5048374767583220,F,1.77,1,2.09
1276,14/04/2021 8:40:00,P0667,7,visa,4041597755727,F,12.7,1,14.39
1277,14/04/2021 10:33:00,P0547,7,visa,4041597679194560,F,20,4,21.49
1278,14/04/2021 12:48:00,P0412,6,americanexpress,374288996031828,F,16.11,1,17.89
1279,14/04/2021 13:54:00,P0553,6,mastercard,5048375306349320,F,6.79,1,7.99
1280,14/04/2021 15:54:00,P0714,3,visa,4041595910787,F,0.66,1,1.49
1281,14/04/2021 15:58:00,P0437,6,,201805968953942,F,0.1,5,1.19
1282,14/04/2021 16:31:00,P0603,8,visa,4041595026718550,F,19.88,2,21.39
1283,14/04/2021 16:41:00,P0465,3,visa,4041596064681550,F,9.61,1,11.09
1284,14/04/2021 17:52:00,P0131,7,visa,4041595838095610,F,11.71,1,12.99
1285,14/04/2021 19:17:00,P0226,7,americanexpress,374288870053047,F,8.06,2,8.69
1286,14/04/2021 20:41:00,P0196,6,visa,4041597632215990,F,13.84,3,14.89
1287,15/04/2021 2:12:00,P0410,6,visa,4041598827628540,F,2.95,2,4.09
1288,15/04/2021 2:56:00,P0471,5,mastercard,5108750150581230,F,14.12,1,14.89
1289,15/04/2021 4:10:00,P0437,3,mastercard,5048370825651550,F,0.1,1,1.19
1290,15/04/2021 4:44:00,P0714,9,mastercard,5048370604079080,F,0.66,3,1.49
1291,15/04/2021 9:14:00,P0610,4,visa,4041598016272180,F,5.58,1,6.69
1292,15/04/2021 10:24:00,P0150,5,mastercard,5108751337877570,F,19.07,1,21.09
1293,15/04/2021 12:03:00,P0433,7,americanexpress,374288120358469,T,9.33,1,10.79
1294,15/04/2021 13:04:00,P0228,6,visa,4041594742627020,F,0.09,3,1.09
1295,15/04/2021 13:22:00,P0719,6,americanexpress,374283032130601,T,5.75,2,6.89
1296,15/04/2021 14:57:00,P0250,4,americanexpress,374288306426965,F,16.08,1,17.89
1297,15/04/2021 18:08:00,P0222,5,visa,4041598983062,F,16.56,1,18.09
1298,15/04/2021 20:03:00,P0370,9,mastercard,5108756776916140,F,19.51,5,21.29
1299,15/04/2021 22:39:00,P0614,4,mastercard,5048379863682450,T,13.52,5,14.79
1300,16/04/2021 0:24:00,P0514,4,americanexpress,374283298730953,F,18.98,1,20.99
1301,16/04/2021 1:46:00,P0571,6,visa,4041591555842360,T,4.35,1,4.99
1302,16/04/2021 2:48:00,P0210,5,,4508019655913920,F,2.78,3,3.89
1303,16/04/2021 3:47:00,P0083,4,visa,4041591090460550,F,3.42,1,4.59
1304,16/04/2021 5:17:00,P0675,6,mastercard,5108750008675820,F,12.34,4,13.99
1305,16/04/2021 5:28:00,P0354,6,visa,4041591502364,T,15.35,5,17.09
1306,16/04/2021 7:21:00,P0496,6,mastercard,5108752971425340,F,13.53,3,14.79
1307,16/04/2021 8:12:00,P0411,8,mastercard,5048374931706570,F,13.46,2,14.79
1308,16/04/2021 9:46:00,P0517,7,visa,4041590721411,F,5.11,2,5.79
1309,16/04/2021 10:18:00,P0403,4,,3555001289610360,F,18.82,3,20.79
1310,16/04/2021 14:20:00,P0264,5,visa,4041599550217,F,4.11,1,4.89
1311,16/04/2021 19:04:00,P0174,5,mastercard,5108759898799410,T,2.25,1,2.99
1312,17/04/2021 2:35:00,P0637,2,visa,4041595419029,F,15.32,1,17.09
1313,17/04/2021 3:30:00,P0099,5,mastercard,5048374139405990,F,5.98,4,7.29
1314,17/04/2021 4:19:00,P0314,1,mastercard,5108757930452630,F,14.84,1,16.29
1315,17/04/2021 5:43:00,P0389,6,americanexpress,374283635245228,T,5.95,1,7.19
1316,17/04/2021 8:36:00,P0529,7,visa,4041590686184,F,17.59,4,18.79
1317,17/04/2021 11:44:00,P0567,6,mastercard,5048379300956630,F,1.46,3,1.69
1318,17/04/2021 12:10:00,P0218,5,,3554137013115720,F,8.4,1,9.39
1319,17/04/2021 14:07:00,P0658,5,mastercard,5108754110841960,F,2.92,4,4.09
1320,17/04/2021 14:58:00,P0408,5,visa,4041597919350890,F,8.24,2,9.09
1321,17/04/2021 17:03:00,P0075,8,,3536566166952450,F,3.87,1,4.89
1322,17/04/2021 17:23:00,P0031,7,visa,4041591867403,F,3.05,1,4.29
1323,17/04/2021 20:00:00,P0688,4,mastercard,5108756946024860,F,0.81,3,1.59
1324,17/04/2021 20:15:00,P0013,8,visa,4041598198596,F,8.36,4,9.29
1325,17/04/2021 23:24:00,P0347,9,,670660090426796,F,5.37,1,6.29
1326,17/04/2021 23:40:00,P0555,9,americanexpress,374283829985241,F,19.13,2,21.09
1327,18/04/2021 3:53:00,P0414,9,visa,4041597224069240,F,10.22,2,11.49
1328,18/04/2021 4:37:00,P0286,9,americanexpress,374288638327675,F,10.87,4,11.59
1329,18/04/2021 4:50:00,P0412,4,visa,4041593786570850,F,16.11,4,17.89
1330,18/04/2021 7:30:00,P0065,3,visa,4041598023604,F,15.39,2,17.19
1331,18/04/2021 8:52:00,P0355,5,americanexpress,374288259430758,F,6.54,1,7.89
1332,18/04/2021 9:10:00,P0300,8,visa,4041598944638250,F,7.58,2,8.29
1333,18/04/2021 14:29:00,P0447,6,mastercard,5108751244147500,F,13.43,1,14.79
1334,18/04/2021 18:24:00,P0358,5,americanexpress,374283222657280,T,8.86,1,10.19
1335,18/04/2021 18:38:00,P0546,6,mastercard,5048379265265040,F,3.2,1,4.39
1336,18/04/2021 19:11:00,P0203,5,visa,4041593837671530,F,4.78,3,5.09
1337,18/04/2021 20:10:00,P0671,7,americanexpress,374288217016830,F,19.14,4,21.09
1338,18/04/2021 22:31:00,P0218,4,americanexpress,374283342578846,F,8.4,2,9.39
1339,18/04/2021 23:30:00,P0576,5,visa,4041593779917220,F,4.25,1,4.99
1340,19/04/2021 0:02:00,P0520,6,mastercard,5048373023483150,F,18.18,1,19.89
1341,19/04/2021 4:54:00,P0381,11,americanexpress,374283755492014,F,5.05,2,5.69
1342,19/04/2021 5:23:00,P0259,5,mastercard,5048378442039660,F,5.21,2,5.99
1343,19/04/2021 6:31:00,P0352,5,americanexpress,374283929839660,F,2.04,1,2.59
1344,19/04/2021 7:02:00,P0287,6,mastercard,5108759632781450,F,13.95,3,14.89
1345,19/04/2021 11:53:00,P0525,3,mastercard,5048374555437930,F,13.86,3,14.89
1346,19/04/2021 14:20:00,P0267,4,visa,4041598076520090,F,13.36,1,14.79
1347,19/04/2021 15:59:00,P0421,5,visa,4041599799799790,F,13.89,1,14.89
1348,19/04/2021 21:00:00,P0186,3,americanexpress,374283719667479,F,11.46,1,12.49
1349,19/04/2021 22:09:00,P0477,6,visa,4041592005102,F,2.19,3,2.89
1350,19/04/2021 22:49:00,P0006,5,mastercard,5048378030393960,F,13.55,2,14.79
1351,20/04/2021 0:59:00,P0395,6,mastercard,5108750531661530,F,2.55,3,3.59
1352,20/04/2021 3:43:00,P0383,7,mastercard,5048372766272980,F,12.53,1,14.19
1353,20/04/2021 8:44:00,P0137,4,americanexpress,374288092157444,F,1.91,2,2.39
1354,20/04/2021 9:54:00,P0317,7,mastercard,5048375194318490,F,16.83,1,18.19
1355,20/04/2021 13:19:00,P0641,8,mastercard,5108751934524200,F,13.58,1,14.79
1356,20/04/2021 14:04:00,P0016,4,americanexpress,374288915201189,T,8.09,1,8.79
1357,20/04/2021 17:12:00,P0057,7,americanexpress,374288100411148,F,17.28,3,18.19
1358,20/04/2021 18:12:00,P0084,4,americanexpress,374283163564644,F,9.69,2,11.19
1359,20/04/2021 22:10:00,P0423,6,mastercard,5048376562778760,F,14.04,2,14.89
1360,20/04/2021 23:19:00,P0604,6,mastercard,5108759336169620,T,1.36,1,1.69
1361,21/04/2021 21:27:00,P0704,3,mastercard,5048374182171280,F,13.67,3,14.89
1362,21/04/2021 22:50:00,P0270,5,mastercard,5108758377146470,F,6.97,2,8.09
1363,21/04/2021 23:04:00,P0334,2,americanexpress,374288129016217,F,5.53,2,6.59
1364,22/04/2021 1:38:00,P0467,7,mastercard,5108753643594470,F,4.66,3,4.99
1365,22/04/2021 2:17:00,P0411,8,americanexpress,374283500083670,F,13.46,1,14.79
1366,22/04/2021 5:50:00,P0294,8,visa,4041598118240330,F,12.38,2,13.99
1367,22/04/2021 7:27:00,P0203,8,mastercard,5108751107785750,F,4.78,5,5.09
1368,22/04/2021 7:58:00,P0455,8,visa,4041597346485,F,1.63,3,1.79
1369,22/04/2021 8:13:00,P0490,1,mastercard,5108751481248300,F,5.54,4,6.59
1370,22/04/2021 10:17:00,P0566,8,americanexpress,374283046184560,F,1.77,2,2.09
1371,22/04/2021 12:02:00,P0379,6,americanexpress,374283910199256,T,6.12,3,7.49
1372,22/04/2021 19:55:00,P0465,5,visa,4041595815853,F,9.61,1,11.09
1373,22/04/2021 23:09:00,P0487,8,americanexpress,374283086031457,F,11.44,2,12.49
1374,23/04/2021 0:23:00,P0478,8,visa,4041597595442920,F,18.67,3,20.59
1375,23/04/2021 1:26:00,P0462,9,mastercard,5108754963628520,T,14.63,1,15.89
1376,23/04/2021 1:30:00,P0465,6,visa,4041599235043030,F,9.61,3,11.09
1377,23/04/2021 2:15:00,P0539,5,visa,4041599865240060,F,8.13,2,8.89
1378,23/04/2021 5:46:00,P0217,6,mastercard,5048379871389370,F,14.96,1,16.49
1379,23/04/2021 6:33:00,P0085,6,mastercard,5048372332168690,F,14.86,3,16.29
1380,23/04/2021 10:12:00,P0165,6,visa,4041590498091760,F,0.94,2,1.59
1381,23/04/2021 10:54:00,P0256,7,americanexpress,374288473756475,F,2.08,2,2.69
1382,23/04/2021 13:06:00,P0268,5,visa,4041596511307780,F,11.93,2,13.39
1383,23/04/2021 14:19:00,P0296,5,americanexpress,374283853556199,T,2.96,1,4.09
1384,23/04/2021 17:50:00,P0057,5,americanexpress,374288819660274,F,17.28,4,18.19
1385,23/04/2021 17:54:00,P0291,3,mastercard,5108759315601660,F,14.13,1,14.89
1386,23/04/2021 18:02:00,P0123,5,visa,4041597341213,F,7.7,1,8.29
1387,24/04/2021 0:29:00,P0295,5,americanexpress,374283507381200,F,1.43,2,1.69
1388,24/04/2021 4:44:00,P0297,7,visa,4041594251662,F,17.82,3,19.29
1389,24/04/2021 7:39:00,P0690,6,americanexpress,374283303703359,F,11.93,2,13.39
1390,24/04/2021 8:04:00,P0389,9,americanexpress,374288653991140,T,5.95,1,7.19
1391,24/04/2021 9:48:00,P0408,7,mastercard,5108759904891050,F,8.24,3,9.09
1392,24/04/2021 12:27:00,P0219,6,americanexpress,374288063530892,F,13.98,1,14.89
1393,24/04/2021 18:13:00,P0715,6,mastercard,5048376509673110,F,7.6,1,8.29
1394,24/04/2021 19:37:00,P0337,7,mastercard,5108757584613440,F,19.24,3,21.19
1395,24/04/2021 21:17:00,P0526,5,mastercard,5048370495633850,F,3.83,1,4.79
1396,24/04/2021 21:28:00,P0238,7,americanexpress,374283870031051,F,6,2,7.29
1397,25/04/2021 0:33:00,P0398,3,americanexpress,374283549724318,T,1.75,2,2.09
1398,25/04/2021 2:33:00,P0387,8,visa,4041598814093,F,4.99,5,5.59
1399,25/04/2021 3:51:00,P0552,5,mastercard,5108759250568070,F,11.36,1,12.29
1400,25/04/2021 7:05:00,P0061,3,americanexpress,374283905697090,T,16.74,1,18.09
1401,25/04/2021 13:26:00,P0705,7,,3535173756491260,F,16.57,3,18.09
1402,25/04/2021 13:59:00,P0350,5,mastercard,5108753558800420,F,17.21,3,18.19
1403,01/05/2021 01:35:00,P0506,4,visa,4041597507863860,F,10.54,3,11.59
1404,25/04/2021 14:09:00,P0640,8,mastercard,5048371011862420,F,9.92,1,11.29
1405,25/04/2021 14:32:00,P0741,5,mastercard,5048372558315490,T,8.06,4,8.69
1406,25/04/2021 21:01:00,P0618,6,visa,4041599808763,F,10.03,2,11.39
1407,25/04/2021 21:21:00,P0140,6,mastercard,5048370505540800,F,1.11,3,1.69
1408,25/04/2021 22:27:00,P0083,3,americanexpress,374288713011673,F,3.42,1,4.59
1409,25/04/2021 22:38:00,P0524,8,visa,4041598629305800,T,10.66,4,11.59
1410,25/04/2021 22:42:00,P0053,5,visa,4041591453873,F,0.33,1,1.29
1411,25/04/2021 23:20:00,P0584,5,americanexpress,374288383795886,F,12.95,2,14.59
1412,25/04/2021 23:34:00,P0550,6,visa,4041591238704,F,15.35,1,17.09
1413,26/04/2021 0:01:00,P0411,5,visa,4041594041147,F,13.46,3,14.79
1414,26/04/2021 3:24:00,P0491,8,visa,4041598581940,F,18,1,19.59
1415,26/04/2021 7:10:00,P0517,7,americanexpress,374288610743725,F,5.11,1,5.79
1416,26/04/2021 15:12:00,P0215,5,visa,4041597595442920,F,0.81,2,1.59
1417,26/04/2021 18:19:00,P0463,6,mastercard,5108755088116520,F,12.96,1,14.59
1418,26/04/2021 18:40:00,P0068,7,americanexpress,374288695755750,F,7.46,5,8.29
1419,26/04/2021 19:33:00,P0654,5,americanexpress,374283410601413,F,8.85,2,10.19
1420,27/04/2021 3:49:00,P0462,7,mastercard,5048376902735720,F,14.63,1,15.89
1421,27/04/2021 5:48:00,P0560,7,americanexpress,374283987719465,F,1.4,1,1.69
1422,27/04/2021 10:42:00,P0640,7,mastercard,5048377771166830,F,9.92,1,11.29
1423,27/04/2021 12:39:00,P0519,2,visa,4041590535310040,T,12.45,1,14.09
1424,27/04/2021 13:41:00,P0606,6,visa,4041591028944170,F,14.31,1,15.19
1425,27/04/2021 16:57:00,P0461,4,mastercard,5108756887815300,F,15.83,4,17.69
1426,27/04/2021 20:25:00,P0420,5,visa,4041592763304,T,18.06,2,19.69
1427,27/04/2021 23:52:00,P0463,7,visa,4041593791213,F,12.96,3,14.59
1428,28/04/2021 1:57:00,P0511,8,americanexpress,374283217167634,F,7.06,2,8.19
1429,28/04/2021 2:00:00,P0227,7,,5687747999083480,F,7.59,4,8.29
1430,28/04/2021 2:46:00,P0627,6,visa,4041595481513480,T,13.53,1,14.79
1431,28/04/2021 8:02:00,P0376,4,,30228265656182,F,10.3,3,11.49
1432,28/04/2021 8:31:00,P0634,6,americanexpress,374288174350024,F,16.47,2,18.09
1433,28/04/2021 9:29:00,P0259,5,americanexpress,374283958078743,F,5.21,1,5.99
1434,28/04/2021 9:42:00,P0342,5,americanexpress,374288699438080,F,18.73,1,20.69
1435,28/04/2021 9:46:00,P0143,9,americanexpress,374288234077310,F,1.68,2,1.89
1436,28/04/2021 9:59:00,P0250,6,americanexpress,374288068948750,F,16.08,2,17.89
1437,28/04/2021 11:13:00,P0071,4,americanexpress,374288641556716,T,13.09,2,14.69
1438,28/04/2021 13:43:00,P0394,6,americanexpress,374288516470597,F,8.44,1,9.49
1439,28/04/2021 14:21:00,P0328,6,mastercard,504989234511235,T,3.18,3,4.39
1440,28/04/2021 16:23:00,P0357,7,americanexpress,374283369362199,F,3.34,1,4.49
1441,28/04/2021 17:34:00,P0271,5,americanexpress,374283018352955,F,15.16,1,16.79
1442,28/04/2021 22:06:00,P0450,8,mastercard,5048376102189170,F,3.76,1,4.79
1443,29/04/2021 1:58:00,P0235,8,visa,4041594377769010,F,11.99,1,13.49
1444,29/04/2021 4:25:00,P0361,6,mastercard,5048377494355200,F,8.85,2,10.19
1445,29/04/2021 6:44:00,P0375,8,mastercard,5048378510772540,F,15.75,1,17.59
1446,29/04/2021 8:27:00,P0345,4,americanexpress,374283340808799,F,7.18,2,8.19
1447,29/04/2021 10:22:00,P0550,4,mastercard,5108757904454730,F,15.35,4,17.09
1448,29/04/2021 19:42:00,P0318,10,visa,4041599336828360,F,6.76,1,7.99
1449,29/04/2021 22:05:00,P0369,7,mastercard,5108751309657790,F,8.08,2,8.79
1450,30/04/2021 3:30:00,P0283,8,mastercard,5108759003048360,F,1.68,1,1.89
1451,30/04/2021 7:42:00,P0085,8,americanexpress,374288879289899,F,14.86,3,16.29
1452,30/04/2021 8:14:00,P0275,7,americanexpress,374283045804705,F,9.06,1,10.49
1453,30/04/2021 10:40:00,P0374,4,mastercard,5048371804476340,F,6.65,3,7.99
1454,30/04/2021 11:14:00,P0305,6,mastercard,5108756453776770,F,8.74,1,9.99
1455,30/04/2021 11:24:00,P0345,9,mastercard,5048372915589280,F,7.18,2,8.19
1456,30/04/2021 12:26:00,P0381,7,visa,4041599569191,F,5.05,1,5.69
1457,30/04/2021 14:20:00,P0255,7,americanexpress,374283109614313,F,18.85,3,20.79
1458,30/04/2021 18:04:00,P0427,4,mastercard,5048370013491090,F,12.94,2,14.59
1459,30/04/2021 23:04:00,P0270,8,visa,4041590914047030,F,6.97,1,8.09
1460,04/05/2021 02:50:00,P0386,10,americanexpress,374283336439351,F,19.79,2,21.39
1461,04/05/2021 03:54:00,P0316,8,visa,4041596181693,F,1.81,1,2.19
1462,04/05/2021 04:46:00,P0164,4,americanexpress,374283275524171,F,18.98,2,20.99
1463,04/05/2021 06:10:00,P0021,8,visa,4041599781618290,T,14.13,2,14.89
1464,04/05/2021 06:35:00,P0024,5,visa,4041595095472,F,6.97,1,8.09
1465,04/05/2021 07:48:00,P0556,3,americanexpress,374288050353068,F,5.5,3,6.49
1466,04/05/2021 07:53:00,P0264,6,americanexpress,374288075215631,F,4.11,2,4.89
1467,04/05/2021 08:35:00,P0556,5,mastercard,5048371639717140,F,5.5,5,6.49
1468,04/05/2021 10:48:00,P0243,10,americanexpress,374283142532407,F,18.18,2,19.89
1469,04/05/2021 16:41:00,P0622,10,mastercard,5108756296301400,F,13.87,1,14.89
1470,04/05/2021 17:03:00,P0430,7,visa,4041597090331,F,17.67,1,18.99
1471,04/05/2021 17:57:00,P0637,5,visa,4041593899554710,F,15.32,2,17.09
1472,04/05/2021 20:47:00,P0456,7,mastercard,5108754881106000,F,18.35,3,20.19
1473,04/05/2021 23:56:00,P0741,5,americanexpress,374283963067350,F,8.06,2,8.69
1474,05/05/2021 06:12:00,P0454,5,visa,4041592983986480,F,5.79,2,6.99
1475,05/05/2021 06:48:00,P0474,5,visa,4041599964251,F,15.66,3,17.49
1476,05/05/2021 08:30:00,P0582,6,visa,4041593477620470,F,5.55,4,6.59
1477,05/05/2021 08:48:00,P0096,6,mastercard,5048371366204100,F,15.64,2,17.49
1478,05/05/2021 10:47:00,P0580,8,americanexpress,374283780229209,F,3.39,5,4.59
1479,05/05/2021 11:01:00,P0455,7,americanexpress,374288168586070,F,1.63,1,1.79
1480,05/05/2021 14:51:00,P0531,6,americanexpress,374288491063268,F,3.2,2,4.39
1481,05/05/2021 15:21:00,P0546,5,americanexpress,374283593685175,F,3.2,2,4.39
1482,05/05/2021 15:50:00,P0676,9,mastercard,5048375321591950,F,4.72,3,4.99
1483,01/05/2021 04:33:00,P0242,7,visa,4041591026711540,F,1.6,2,1.79
1484,01/05/2021 06:22:00,P0529,2,mastercard,5048373491517660,F,17.59,2,18.79
1485,01/05/2021 07:31:00,P0336,7,mastercard,5048377130633350,T,8.17,4,8.89
1486,01/05/2021 09:20:00,P0399,6,visa,4041595611872,F,9.83,2,11.29
1487,01/05/2021 12:39:00,P0097,4,visa,4041591008610,F,9.91,4,11.29
1488,01/05/2021 20:15:00,P0644,7,mastercard,5048374238650240,T,11.48,2,12.59
1489,01/05/2021 21:06:00,P0370,4,americanexpress,374288720448306,T,19.51,6,21.29
1490,01/05/2021 21:16:00,P0360,4,mastercard,5108750048483160,F,5.54,4,6.59
1491,01/05/2021 22:07:00,P0607,6,americanexpress,374283699598462,F,3.38,2,4.59
1492,02/05/2021 01:44:00,P0292,5,mastercard,5048379773519880,F,10.49,2,11.49
1493,02/05/2021 02:36:00,P0654,5,visa,4041596609008,F,8.85,1,10.19
1494,02/05/2021 02:38:00,P0550,7,mastercard,5108750457293970,F,15.35,2,17.09
1495,02/05/2021 03:41:00,P0234,5,americanexpress,374283195967310,F,3.13,3,4.29
1496,02/05/2021 04:28:00,P0192,6,visa,4041597948280,F,6.58,1,7.89
1497,02/05/2021 05:16:00,P0316,6,americanexpress,374283789386133,T,1.81,1,2.19
1498,02/05/2021 05:27:00,P0442,6,visa,4041598362994,F,14.89,1,16.39
1499,02/05/2021 09:12:00,P0610,5,visa,4041599784216120,F,5.58,1,6.6
1500,02/05/2021 14:55:00,P0129,8,americanexpress,374283772435921,F,8.54,4,9.59
1501,02/05/2021 15:08:00,P0478,8,americanexpress,374283589212471,T,18.67,3,20.59
1502,02/05/2021 15:30:00,P0325,5,americanexpress,374288960853108,F,5.35,2,6.29
1503,02/05/2021 17:11:00,P0044,2,mastercard,5048379763660330,F,12.64,2,14.29
1504,02/05/2021 22:34:00,P0372,8,visa,4041590368489840,F,5.75,1,6.89
1505,02/05/2021 22:48:00,P0722,6,visa,4041590954858250,F,14.59,4,15.79
1506,02/05/2021 23:08:00,P0429,5,mastercard,5048376841934150,T,0.78,3,1.59
1507,03/05/2021 02:11:00,P0551,6,americanexpress,374283355287871,F,3.29,6,4.49
1508,03/05/2021 03:26:00,P0382,5,visa,4041591446919,F,14.22,2,15.09
1509,03/05/2021 04:03:00,P0146,7,mastercard,5108754062783070,F,14.53,1,15.69
1510,03/05/2021 05:19:00,P0333,6,visa,4041595050246,F,16.61,2,18.09
1511,03/05/2021 05:24:00,P0537,3,visa,4041594691284580,F,8.62,3,9.79
1512,03/05/2021 11:10:00,P0066,7,visa,4041593485881,F,9.89,2,11.29
1513,03/05/2021 11:40:00,P0344,4,mastercard,5048372948984930,T,9.86,3,11.29
1514,03/05/2021 15:16:00,P0255,7,visa,4041591403548880,F,18.85,1,20.79
1515,03/05/2021 16:26:00,P0272,4,visa,4041596413989,F,5.35,3,6.29
1516,03/05/2021 18:42:00,P0180,7,americanexpress,374288919910694,F,19.25,1,21.19
1517,03/05/2021 19:04:00,P0524,10,visa,4041592104970,F,10.66,2,11.59
1518,03/05/2021 20:24:00,P0690,7,visa,4041597439687270,F,11.93,3,13.39
1519,03/05/2021 22:04:00,P0668,3,americanexpress,374283719710394,F,0.46,4,1.39
1520,03/05/2021 23:19:00,P0453,7,visa,4041594013905170,F,12.82,2,14.49
1521,03/05/2021 23:53:00,P0198,9,mastercard,5048375389506500,F,17,2,18.19
1522,04/05/2021 02:00:00,P0494,4,visa,4041593010498820,F,17.33,2,18.29
1523,04/05/2021 03:04:00,P0221,5,visa,4041596151234550,F,0.59,1,1.49
1524,04/05/2021 03:56:00,P0625,5,visa,4041594885335890,F,5.15,3,5.89
1525,04/05/2021 05:20:00,P0431,8,mastercard,5108753677552340,F,10.67,2,11.59
1526,04/05/2021 05:45:00,P0058,5,mastercard,5108752372298260,T,11.38,2,12.39
1527,04/05/2021 06:58:00,P0385,6,americanexpress,374288563442549,F,13.22,1,14.69
1528,04/05/2021 07:03:00,P0575,4,visa,4041598869758,F,2.81,1,3.99
1529,04/05/2021 07:45:00,P0187,5,americanexpress,374283491107967,F,4.17,1,4.89
1530,04/05/2021 09:58:00,P0074,7,mastercard,5108753211196280,F,18.11,1,19.79
1531,04/05/2021 15:51:00,P0456,5,mastercard,5048370523083280,T,18.35,2,20.19
1532,04/05/2021 16:13:00,P0519,5,mastercard,5048379752512880,F,12.45,3,14.09
1533,04/05/2021 17:07:00,P0071,12,visa,4041594984149250,F,13.09,5,14.69
1534,04/05/2021 19:57:00,P0550,5,americanexpress,374288299677079,F,15.35,1,17.09
1535,04/05/2021 23:06:00,P0507,4,mastercard,5048376045855900,F,8.17,3,8.89
1536,05/05/2021 05:22:00,P0684,6,visa,4041595178401830,F,6.15,1,7.49
1537,05/05/2021 05:58:00,P0321,7,americanexpress,374288461042953,T,17.35,2,18.29
1538,05/05/2021 07:40:00,P0450,9,visa,4041590043782,F,3.76,2,4.79
1539,05/05/2021 07:58:00,P0457,10,americanexpress,374283070152186,F,2.02,1,2.59
1540,05/05/2021 09:57:00,P0389,5,mastercard,5048376876298970,F,5.95,1,7.19
1541,05/05/2021 10:11:00,P0152,7,americanexpress,374288062180277,F,16.33,1,17.99
1542,05/05/2021 14:01:00,P0282,7,visa,4041594051333720,F,10.86,1,11.59
1543,05/05/2021 14:31:00,P0480,5,visa,4041599842820,F,12.02,2,13.49
1544,05/05/2021 15:00:00,P0634,6,mastercard,5108752673600880,F,16.47,1,18.09
1545,05/05/2021 19:15:00,P0347,6,visa,4041598170819,F,5.37,1,6.29
1546,05/05/2021 19:37:00,P0161,6,visa,4041596038533640,F,19.42,1,21.29
1547,05/05/2021 19:58:00,P0455,6,mastercard,5108757235239080,F,1.63,2,1.79
1548,05/05/2021 20:09:00,P0622,5,visa,4041596972700190,F,13.87,1,14.89
1549,06/05/2021 05:08:00,P0190,3,mastercard,5048374002788450,F,18.93,2,20.89
1550,06/05/2021 05:16:00,P0432,7,mastercard,5108756241400330,F,17.36,1,18.39
1551,06/05/2021 05:58:00,P0524,4,americanexpress,374283854417458,T,10.66,2,11.59
1552,06/05/2021 14:58:00,P0042,5,visa,4041599935977140,T,19.59,1,21.39
1553,06/05/2021 16:16:00,P0474,4,visa,4041594587730160,F,15.66,2,17.49
1554,06/05/2021 16:43:00,P0500,4,mastercard,5048371164242150,F,7.53,1,8.29
1555,06/05/2021 18:41:00,P0517,4,mastercard,5048377748169420,F,5.11,1,5.79
