transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
6542,24/06/2022 7:21:00,P0418,4,americanexpress,374288947219886,F,13.24,2,14.69
6543,24/06/2022 8:02:00,P0533,7,visa,4041595231614,T,1.5,2,1.69
6544,24/06/2022 9:14:00,P0603,7,americanexpress,374288952651841,T,19.88,1,21.39
6545,24/06/2022 12:02:00,P0410,7,mastercard,5108755100267000,F,2.95,1,4.09
6546,24/06/2022 12:57:00,P0458,7,,5229908142660070,F,9,9,10.39
6547,24/06/2022 21:37:00,P0079,4,visa,4041590287529360,F,0.09,1,1.09
6548,25/06/2022 3:02:00,P0483,5,mastercard,5048378740246010,T,17.52,9,18.69
6549,25/06/2022 5:33:00,P0190,7,americanexpress,374288743492596,F,18.93,1,20.89
6550,25/06/2022 6:18:00,P0475,5,visa,4041598987360,F,8.08,3,8.79
6551,25/06/2022 6:56:00,P0522,4,visa,4041597123488,F,4.9,2,5.39
6552,25/06/2022 12:23:00,P0402,8,americanexpress,374283753039031,F,11.61,2,12.79
6553,25/06/2022 14:38:00,P0381,9,visa,4041597911346,F,5.05,1,5.69
6554,25/06/2022 14:42:00,P0456,3,americanexpress,374283875564114,F,18.35,3,20.19
6555,25/06/2022 17:23:00,P0321,4,americanexpress,374283122731102,T,17.35,5,18.29
6556,25/06/2022 18:19:00,P0531,6,mastercard,5048373189974800,F,3.2,1,4.39
6557,25/06/2022 20:45:00,P0498,5,mastercard,5048372432960070,T,11.6,1,12.79
6558,25/06/2022 22:06:00,P0690,10,visa,4041592239222,F,11.93,3,13.39
6559,25/06/2022 22:33:00,P0036,7,visa,4041598098775180,F,3.59,5,4.69
6560,25/06/2022 23:07:00,P0700,5,visa,4041591903141,T,3,1,4.19
6561,26/06/2022 0:07:00,P0376,4,mastercard,5108753400318370,F,10.3,1,11.49
6562,26/06/2022 0:21:00,P0702,4,americanexpress,374288394959257,F,6.51,1,7.89
6563,26/06/2022 2:52:00,P0556,7,mastercard,5048371501499350,F,5.5,7,6.49
6564,26/06/2022 9:26:00,P0394,7,visa,4041594037459480,F,8.44,1,9.49
6565,26/06/2022 10:00:00,P0517,6,americanexpress,374288833023483,F,5.11,1,5.79
6566,26/06/2022 10:32:00,P0018,6,americanexpress,374283114300619,F,17.1,7,18.19
6567,26/06/2022 10:33:00,P0327,6,mastercard,5108759347936820,F,7.13,1,8.19
6568,26/06/2022 14:17:00,P0450,7,visa,4041594272783,F,3.76,7,4.79
6569,26/06/2022 17:59:00,P0314,4,visa,4041590408910,F,14.84,1,16.29
6570,26/06/2022 19:02:00,P0482,6,mastercard,5108756515460840,F,2.75,1,3.89
6571,26/06/2022 21:13:00,P0621,5,,3528086063304700,T,17.47,2,18.59
6572,27/06/2022 0:52:00,P0185,4,visa,4041590029724,T,12.05,2,13.59
6573,27/06/2022 1:21:00,P0706,3,visa,4041593795081,F,17.68,3,18.99
6574,27/06/2022 2:31:00,P0505,3,mastercard,5048375592235810,F,3.97,4,4.89
6575,27/06/2022 2:52:00,P0649,4,mastercard,5108758776552930,F,18.36,5,20.19
6576,27/06/2022 2:55:00,P0294,6,visa,4041597615087,F,12.38,2,13.99
6577,27/06/2022 5:21:00,P0744,6,americanexpress,374283263939373,F,7.42,2,8.29
6578,27/06/2022 7:05:00,P0500,6,visa,4041591724037090,F,7.53,4,8.29
6579,27/06/2022 8:54:00,P0538,3,mastercard,5108750400564740,F,5.83,2,7.09
6580,27/06/2022 9:13:00,P0460,6,mastercard,5048370037981630,F,4.37,1,4.99
6581,27/06/2022 9:45:00,P0521,8,mastercard,5048377061838230,F,16.37,7,17.99
6582,27/06/2022 11:09:00,P0459,6,americanexpress,374283145256640,F,8.82,2,10.09
6583,27/06/2022 13:09:00,P0263,7,,3577042946034150,F,2.27,1,3.09
6584,27/06/2022 13:13:00,P0353,6,americanexpress,374288773651236,F,15.1,1,16.69
6585,27/06/2022 14:34:00,P0400,1,americanexpress,374288538344358,F,6.39,1,7.69
6586,27/06/2022 14:48:00,P0412,7,mastercard,5048377432705930,F,16.11,2,17.89
6587,27/06/2022 15:24:00,P0035,9,mastercard,5108755307186930,F,11.76,2,13.09
6588,27/06/2022 17:51:00,P0323,4,visa,4041599343704,F,0.34,7,1.29
6589,27/06/2022 19:19:00,P0429,4,mastercard,5048375194674950,F,0.78,5,1.59
6590,27/06/2022 20:57:00,P0470,7,americanexpress,374288515463163,F,18.14,1,19.89
6591,27/06/2022 21:02:00,P0486,4,americanexpress,374283624295713,F,6.52,1,7.89
6592,28/06/2022 5:01:00,P0418,6,mastercard,5108756683725240,F,13.24,3,14.69
6593,28/06/2022 9:20:00,P0296,8,mastercard,5108758793031850,F,2.96,2,4.09
6594,28/06/2022 10:04:00,P0300,7,mastercard,5048372970087150,F,7.58,7,8.29
6595,28/06/2022 13:57:00,P0006,9,mastercard,5108751306426390,F,13.55,1,14.79
6596,28/06/2022 15:17:00,P0579,6,americanexpress,374288726668816,F,19.5,1,21.29
6597,28/06/2022 17:00:00,P0524,9,mastercard,5108755473938600,F,10.66,1,11.59
6598,28/06/2022 19:42:00,P0296,6,visa,4041590041393330,F,2.96,4,4.09
6599,28/06/2022 19:54:00,P0590,6,mastercard,5048377904600670,F,8.1,1,8.79
6600,28/06/2022 22:22:00,P0416,6,mastercard,5048375057617850,T,9.88,1,11.29
6601,29/06/2022 0:58:00,P0305,7,visa,4041597906114,F,8.74,2,9.99
6602,29/06/2022 2:08:00,P0628,3,mastercard,5108752154690310,F,16.23,3,17.99
6603,29/06/2022 3:57:00,P0357,5,visa,4041594547416,F,3.34,2,4.49
6604,29/06/2022 8:27:00,P0078,4,visa,4041594895716,F,17.81,2,19.29
6605,29/06/2022 12:15:00,P0475,4,visa,4041594437247480,F,8.08,3,8.79
6606,29/06/2022 12:16:00,P0510,8,visa,4041591233549,F,9.35,7,10.89
6607,29/06/2022 12:59:00,P0366,5,visa,4041598437161570,T,13.27,4,14.69
6608,29/06/2022 16:11:00,P0272,4,americanexpress,374288808222466,F,5.35,5,6.29
6609,29/06/2022 16:32:00,P0463,7,americanexpress,374283792855165,F,12.96,1,14.59
6610,29/06/2022 17:00:00,P0240,5,americanexpress,374288195830426,F,1.27,3,1.69
6611,29/06/2022 18:38:00,P0319,1,americanexpress,374288259024320,F,3.51,1,4.69
6612,29/06/2022 20:36:00,P0211,6,visa,4041594833242260,F,17.54,1,18.69
6613,30/06/2022 4:21:00,P0708,5,visa,4041590910576,T,17.79,3,19.19
6614,30/06/2022 8:09:00,P0413,5,visa,4041596500280,F,7.35,2,8.19
6615,30/06/2022 11:19:00,P0396,8,americanexpress,374288090256214,F,4.18,2,4.89
6616,30/06/2022 11:54:00,P0559,7,visa,4041593492644940,F,6.29,3,7.69
6617,30/06/2022 14:57:00,P0641,3,mastercard,5048374395386620,F,13.58,3,14.79
6618,30/06/2022 15:25:00,P0410,4,americanexpress,374288809637118,F,2.95,1,4.09
6619,30/06/2022 16:24:00,P0134,6,americanexpress,374288052303988,F,10.28,3,11.49
6620,30/06/2022 17:04:00,P0214,7,visa,4041592420376,F,3.27,7,4.49
6621,30/06/2022 17:29:00,P0232,9,mastercard,5048373152696970,F,1.66,3,1.89
6622,30/06/2022 20:31:00,P0364,4,mastercard,5108753605508460,F,15.78,7,17.59
6623,30/06/2022 22:49:00,P0331,7,americanexpress,374283209268572,F,15.79,3,17.59
6624,01/07/2022 00:58:00,P0102,5,americanexpress,374283584935498,F,16.26,4,17.99
6625,01/07/2022 03:35:00,P0104,5,americanexpress,374283906136429,F,14.48,4,15.59
6626,01/07/2022 06:55:00,P0300,2,visa,4041597969872,F,7.58,1,8.29
6627,01/07/2022 07:36:00,P0305,12,mastercard,5108759622143000,T,8.74,1,9.99
6628,01/07/2022 08:05:00,P0551,5,americanexpress,374288693632951,F,3.29,2,4.49
6629,01/07/2022 08:26:00,P0430,10,americanexpress,374283208814251,F,17.67,7,18.99
6630,01/07/2022 09:59:00,P0205,6,visa,4041590912683330,T,16.68,1,18.09
6631,01/07/2022 11:18:00,P0487,3,mastercard,5108758217663640,F,11.44,1,12.49
6632,01/07/2022 12:39:00,P0161,6,mastercard,5108750128926460,T,19.42,2,21.29
6633,01/07/2022 18:26:00,P0641,8,americanexpress,374283652467424,F,13.58,2,14.79
6634,01/07/2022 18:48:00,P0203,8,mastercard,5048376290062070,F,4.78,3,5.09
6635,01/07/2022 18:59:00,P0417,7,visa,4041595361098,F,16.73,4,18.09
6636,01/07/2022 21:58:00,P0549,3,americanexpress,374288548858322,T,16.85,2,18.19
6637,01/07/2022 23:06:00,P0101,7,visa,4041590843080450,F,16.11,4,17.89
6638,01/07/2022 23:48:00,P0313,3,mastercard,5048377141094190,F,8.53,3,9.59
6639,02/07/2022 04:55:00,P0418,11,mastercard,5108753118104040,F,13.24,1,14.69
6640,02/07/2022 07:34:00,P0570,8,visa,4041593926187220,F,2.32,3,3.19
6641,02/07/2022 09:59:00,P0277,8,visa,4041592132083240,T,3.87,3,4.89
6642,02/07/2022 11:09:00,P0072,8,mastercard,5048376187849190,F,13.26,1,14.69
6643,02/07/2022 12:50:00,P0556,5,mastercard,5048373816098360,F,5.5,1,6.49
6644,02/07/2022 14:33:00,P0174,5,visa,4041595602855,F,2.25,3,2.99
6645,02/07/2022 15:19:00,P0329,8,mastercard,5108752360260390,T,3.45,3,4.59
6646,02/07/2022 20:43:00,P0255,3,mastercard,5108751852981030,F,18.85,1,20.79
6647,03/07/2022 04:57:00,P0318,9,mastercard,5108751395209700,F,6.76,3,7.99
6648,03/07/2022 07:33:00,P0056,3,americanexpress,374288179611594,F,5.95,3,7.19
6649,03/07/2022 09:50:00,P0658,9,mastercard,5108750365444950,F,2.92,3,4.09
6650,03/07/2022 12:52:00,P0232,10,visa,4041598075380,F,1.66,1,1.89
6651,03/07/2022 13:05:00,P0391,6,americanexpress,374283657673729,F,1.6,1,1.79
6652,03/07/2022 14:26:00,P0461,4,americanexpress,374288913903984,F,15.83,2,17.69
6653,03/07/2022 17:55:00,P0253,6,mastercard,5108759896909220,F,3.09,3,4.29
6654,03/07/2022 21:03:00,P0282,7,americanexpress,374283619259914,T,10.86,3,11.59
6655,03/07/2022 23:51:00,P0394,4,americanexpress,374283181334020,F,8.44,3,9.49
6656,04/07/2022 04:25:00,P0503,5,mastercard,504989234511235,F,12.07,1,13.59
6657,04/07/2022 04:51:00,P0395,6,americanexpress,374288833397101,F,2.55,1,3.59
6658,04/07/2022 05:40:00,P0445,7,visa,4041594160293,F,0.15,1,1.19
6659,04/07/2022 05:43:00,P0398,5,mastercard,5108756038622490,F,1.75,1,2.09
6660,04/07/2022 09:00:00,P0250,4,,676984998985598,F,16.08,1,17.89
6661,04/07/2022 09:17:00,P0364,8,mastercard,5048372622993520,F,15.78,2,17.59
6662,04/07/2022 09:24:00,P0111,6,americanexpress,374288614592821,F,11.74,3,13.09
6663,04/07/2022 12:58:00,P0511,9,americanexpress,374283512052986,F,7.06,3,8.19
6664,04/07/2022 16:59:00,P0551,3,visa,4041592546154,F,3.29,1,4.49
6665,04/07/2022 22:21:00,P0296,7,mastercard,5048377489370800,F,2.96,3,4.09
6666,04/07/2022 22:57:00,P0748,9,mastercard,5048374719597250,F,10.22,1,11.49
6667,04/07/2022 23:45:00,P0331,5,visa,4041590775107350,F,15.79,3,17.59
6668,05/07/2022 00:37:00,P0569,7,mastercard,5108752643056160,F,6.84,1,8.09
6669,05/07/2022 01:54:00,P0649,10,visa,4041596587964,F,18.36,1,20.19
6670,05/07/2022 02:21:00,P0676,6,americanexpress,374283612128629,T,4.72,3,4.99
6671,05/07/2022 02:32:00,P0551,9,mastercard,5048373969185450,F,3.29,1,4.49
6672,05/07/2022 02:56:00,P0204,4,mastercard,5048373072938810,F,9.72,9,11.19
6673,05/07/2022 07:21:00,P0571,6,americanexpress,374283298314519,F,4.35,3,4.99
6674,05/07/2022 08:09:00,P0176,6,visa,4041594049290560,F,14.46,3,15.59
6675,05/07/2022 08:20:00,P0475,3,mastercard,5108754276442750,F,8.08,3,8.79
6676,05/07/2022 17:11:00,P0232,8,americanexpress,374288438721507,F,1.66,1,1.89
6677,05/07/2022 17:21:00,P0294,6,visa,4041593594375130,F,12.38,1,13.99
6678,05/07/2022 21:25:00,P0665,2,mastercard,5048373915010630,F,5.54,1,6.59
6679,05/07/2022 21:33:00,P0685,5,visa,4041593401755,F,16.26,1,17.99
6680,05/07/2022 21:51:00,P0314,0,visa,4041595118311830,F,14.84,1,16.29
6681,05/07/2022 22:05:00,P0333,8,americanexpress,374288761001485,F,16.61,1,18.09
6682,05/07/2022 22:48:00,P0507,5,visa,4041592083027950,F,8.17,3,8.89
6683,05/07/2022 23:29:00,P0739,3,mastercard,5108754680096750,F,10.65,1,11.59
6684,06/07/2022 06:35:00,P0170,3,visa,4041595025024,F,8.13,8,8.89
6685,06/07/2022 09:03:00,P0539,4,americanexpress,374288013995005,F,8.13,1,8.89
6686,06/07/2022 13:11:00,P0008,7,visa,4041597898055,F,13.59,8,14.79
6687,06/07/2022 15:01:00,P0538,6,americanexpress,374283033871369,F,5.83,4,7.09
6688,06/07/2022 16:42:00,P0175,4,americanexpress,374288011080925,F,10.26,2,11.49
6689,06/07/2022 18:59:00,P0429,4,visa,4041597213982,F,0.78,1,1.59
6690,06/07/2022 22:28:00,P0588,8,mastercard,5108751552839750,F,12.31,1,13.89
6691,07/07/2022 00:08:00,P0238,11,mastercard,5048373009756520,F,6,8,7.29
6692,07/07/2022 00:43:00,P0139,2,americanexpress,374283008606121,F,4.69,2,4.99
6693,07/07/2022 03:25:00,P0406,7,mastercard,5108756327847230,F,7.19,3,8.19
6694,07/07/2022 04:25:00,P0518,9,visa,4041592151369,F,16.41,4,17.99
6695,07/07/2022 08:35:00,P0466,5,visa,4041597628129630,F,14.01,8,14.89
6696,07/07/2022 10:28:00,P0571,6,mastercard,5048371011862420,F,4.35,3,4.99
6697,07/07/2022 12:54:00,P0280,7,mastercard,5048374479676650,F,6.26,3,7.59
6698,07/07/2022 16:03:00,P0251,5,mastercard,5048373806436930,T,2.11,1,2.79
6699,07/07/2022 19:37:00,P0440,7,mastercard,5048379005565980,F,8.88,8,10.19
6700,07/07/2022 23:03:00,P0446,5,visa,4041599957847940,T,16.57,1,18.09
6701,07/07/2022 23:31:00,P0043,5,mastercard,5048371729598000,T,18.52,1,20.39
6702,08/07/2022 02:56:00,P0522,8,visa,4041597511761070,F,4.9,1,5.39
6703,08/07/2022 03:59:00,P0597,4,americanexpress,374288383073995,F,12.19,1,13.79
6704,08/07/2022 07:31:00,P0470,8,visa,4041592952121,F,18.14,1,19.89
6705,08/07/2022 07:33:00,P0126,5,visa,4041597038033,F,12.18,8,13.79
6706,08/07/2022 09:28:00,P0242,8,mastercard,5048379402965790,T,1.6,2,1.79
6707,08/07/2022 10:08:00,P0547,4,,3533422084130510,T,20,1,21.49
6708,08/07/2022 10:15:00,P0199,4,visa,4041594809561110,F,6.42,8,7.79
6709,08/07/2022 14:58:00,P0265,5,americanexpress,374283747387918,F,19.23,1,21.19
6710,08/07/2022 16:04:00,P0611,11,visa,4041596658770510,F,17.9,4,19.39
6711,08/07/2022 22:45:00,P0401,6,visa,4041594115718790,T,16.69,8,18.09
6712,09/07/2022 02:00:00,P0286,9,americanexpress,374283966704108,F,10.87,6,11.59
6713,09/07/2022 03:27:00,P0130,6,visa,4041599722679080,F,15.79,1,17.59
6714,09/07/2022 10:39:00,P0551,10,americanexpress,374283008781387,F,3.29,1,4.49
6715,09/07/2022 11:42:00,P0499,5,visa,4041599501467,F,16.3,1,17.99
6716,09/07/2022 11:44:00,P0486,9,mastercard,5048377267161610,F,6.52,1,7.89
6717,09/07/2022 11:45:00,P0442,6,americanexpress,374283300082930,F,14.89,2,16.39
6718,09/07/2022 14:16:00,P0278,5,americanexpress,374283304760168,F,13.24,1,14.69
6719,09/07/2022 19:03:00,P0554,9,americanexpress,374283228329355,F,1.62,8,1.79
6720,09/07/2022 23:44:00,P0184,4,americanexpress,374288756500533,F,1.21,1,1.69
6721,10/07/2022 05:38:00,P0204,5,,30043897876631,F,9.72,8,11.19
6722,10/07/2022 07:26:00,P0294,5,mastercard,5108755204393430,F,12.38,1,13.99
6723,10/07/2022 09:24:00,P0296,7,mastercard,5108753009810900,F,2.96,1,4.09
6724,10/07/2022 09:59:00,P0110,9,mastercard,5048376076246900,T,14.28,4,15.19
6725,10/07/2022 10:40:00,P0676,6,visa,4041593351556080,F,4.72,3,4.99
6726,10/07/2022 13:50:00,P0608,8,americanexpress,374288336834428,F,11.04,1,11.69
6727,10/07/2022 16:53:00,P0350,6,visa,4041598315070610,F,17.21,2,18.19
6728,10/07/2022 19:28:00,P0672,3,visa,4041598143137630,F,19.89,5,21.39
6729,10/07/2022 20:03:00,P0574,8,visa,4041591320666040,F,9.21,1,10.69
6730,10/07/2022 22:26:00,P0179,1,visa,4041591275086480,F,5.8,1,6.99
6731,10/07/2022 22:52:00,P0200,4,mastercard,5108751170987610,F,19.29,5,21.19
6732,11/07/2022 02:17:00,P0495,6,visa,4041593844004,F,4.23,1,4.99
6733,11/07/2022 03:20:00,P0397,7,visa,4041599817750730,F,13.67,2,14.89
6734,11/07/2022 03:43:00,P0117,9,visa,4041594950933,F,8.82,5,10.09
6735,11/07/2022 04:44:00,P0198,3,mastercard,5048378708802400,F,17,3,18.19
6736,11/07/2022 06:42:00,P0446,4,visa,4041594433085330,F,16.57,3,18.09
6737,11/07/2022 09:52:00,P0201,7,americanexpress,374288021956700,F,9.9,1,11.29
6738,11/07/2022 10:00:00,P0274,9,americanexpress,374283275037380,F,11.65,3,12.89
6739,11/07/2022 11:43:00,P0459,5,visa,4041596777227690,F,8.82,3,10.09
6740,11/07/2022 14:15:00,P0299,4,americanexpress,374288472853349,F,13.5,4,14.79
6741,11/07/2022 20:23:00,P0735,7,visa,4041596093278,F,6.74,3,7.99
6742,11/07/2022 21:52:00,P0471,4,mastercard,5108750718886300,F,14.12,4,14.89
6743,11/07/2022 22:33:00,P0636,6,americanexpress,374288873477318,T,5.02,3,5.59
6744,12/07/2022 01:36:00,P0529,7,mastercard,5048374360513140,F,17.59,3,18.79
6745,12/07/2022 02:55:00,P0025,5,mastercard,5048377221590680,F,14.18,5,14.99
6746,12/07/2022 10:09:00,P0324,3,visa,4041596504399,F,4.58,3,4.99
6747,12/07/2022 12:01:00,P0286,4,americanexpress,374283343752630,F,10.87,3,11.59
6748,12/07/2022 13:50:00,P0658,7,mastercard,5048378193730050,F,2.92,3,4.09
6749,12/07/2022 18:02:00,P0524,5,mastercard,5108750812834010,F,10.66,3,11.59
6750,12/07/2022 19:06:00,P0033,4,,6763324902766700,F,14.84,3,16.29
6751,12/07/2022 19:09:00,P0392,6,visa,4041595266728600,T,13.78,3,14.89
6752,12/07/2022 20:44:00,P0493,3,visa,4041592828982,F,18.02,4,19.69
6753,12/07/2022 20:52:00,P0237,6,,604486588158890,F,10.43,2,11.49
6754,12/07/2022 23:23:00,P0597,3,visa,4041594089490210,F,12.19,2,13.79
6755,13/07/2022 2:17:00,P0363,6,mastercard,5048377734553460,F,14.85,2,16.29
6756,13/07/2022 4:55:00,P0201,6,americanexpress,374288210091434,F,9.9,3,11.29
6757,13/07/2022 6:16:00,P0319,4,visa,4041591338475310,F,3.51,3,4.69
6758,13/07/2022 8:59:00,P0334,6,americanexpress,374283534760210,F,5.53,8,6.59
6759,13/07/2022 9:20:00,P0574,6,americanexpress,374288670659118,F,9.21,1,10.69
6760,13/07/2022 9:32:00,P0380,4,visa,4041593124373,T,10.56,4,11.59
6761,13/07/2022 9:38:00,P0357,7,mastercard,5108753556669950,F,3.34,2,4.49
6762,13/07/2022 13:45:00,P0513,7,visa,4041591673397,F,0.97,8,1.59
6763,13/07/2022 14:18:00,P0463,8,americanexpress,374288829474427,F,12.96,5,14.59
6764,13/07/2022 15:27:00,P0412,6,visa,4041596255992,F,16.11,8,17.89
6765,13/07/2022 18:32:00,P0238,4,mastercard,5108754002343380,T,6,2,7.29
6766,13/07/2022 20:28:00,P0544,7,mastercard,5048375335712680,F,19.72,8,21.39
6767,13/07/2022 21:42:00,P0534,7,americanexpress,374288689891702,F,7.63,3,8.29
6768,13/07/2022 22:13:00,P0269,10,mastercard,5048374013862410,F,13.6,4,14.79
6769,14/07/2022 0:01:00,P0156,6,americanexpress,374288805649885,F,11.37,1,12.39
6770,14/07/2022 4:40:00,P0497,5,visa,4041593770049940,F,19.75,3,21.39
6771,14/07/2022 6:56:00,P0141,8,visa,4041592364483,F,14.75,9,16.09
6772,14/07/2022 8:05:00,P0453,6,mastercard,5108751809874790,F,12.82,3,14.49
6773,14/07/2022 10:55:00,P0189,8,americanexpress,374283647903897,F,13.1,9,14.69
6774,14/07/2022 14:36:00,P0455,7,mastercard,5048379229350150,F,1.63,2,1.79
6775,14/07/2022 15:00:00,P0665,4,americanexpress,374288455364645,F,5.54,3,6.59
6776,14/07/2022 16:29:00,P0495,7,americanexpress,374283191031012,F,4.23,9,4.99
6777,14/07/2022 18:10:00,P0473,7,visa,4041599219925590,F,4.79,5,5.19
6778,14/07/2022 19:50:00,P0489,6,americanexpress,374288795893030,F,8.46,1,9.49
6779,14/07/2022 20:15:00,P0358,7,mastercard,5048377533526550,F,8.86,5,10.19
6780,14/07/2022 20:38:00,P0387,6,americanexpress,374283508451986,F,4.99,2,5.59
6781,14/07/2022 22:26:00,P0322,4,visa,4041599517646,F,13.65,1,14.89
6782,14/07/2022 23:34:00,P0004,9,americanexpress,374283692389349,F,1.39,5,1.69
6783,15/07/2022 0:55:00,P0339,2,visa,4041592168660,F,19.62,4,21.39
6784,15/07/2022 4:02:00,P0425,6,americanexpress,374288371720276,F,10.49,5,11.49
6785,15/07/2022 11:01:00,P0252,5,visa,4041595089160,F,3.86,1,4.89
6786,15/07/2022 12:51:00,P0381,5,americanexpress,374283317019883,T,5.05,5,5.69
6787,15/07/2022 13:33:00,P0409,4,americanexpress,374283648435899,T,18.03,5,19.69
6788,15/07/2022 14:23:00,P0531,3,americanexpress,374283433418175,F,3.2,1,4.39
6789,15/07/2022 15:18:00,P0475,12,mastercard,5108752811960870,F,8.08,5,8.79
6790,15/07/2022 16:37:00,P0632,9,mastercard,5108751655260100,F,7.68,5,8.29
6791,15/07/2022 19:27:00,P0487,7,visa,4041597595442920,F,11.44,5,12.49
6792,16/07/2022 3:15:00,P0295,4,visa,4041595327230960,F,1.43,1,1.69
6793,16/07/2022 6:59:00,P0673,7,americanexpress,374288242646494,F,1.5,9,1.69
6794,16/07/2022 7:05:00,P0343,6,mastercard,5048374039101570,T,3.66,2,4.79
6795,16/07/2022 7:08:00,P0200,5,mastercard,5108750356063810,F,19.29,2,21.19
6796,16/07/2022 11:11:00,P0162,5,americanexpress,374283564080646,T,18.21,1,19.99
6797,16/07/2022 12:44:00,P0463,4,mastercard,5048372144909090,F,12.96,7,14.59
6798,16/07/2022 13:39:00,P0613,6,visa,4041598879393,T,9.94,3,11.39
6799,16/07/2022 14:44:00,P0304,4,visa,4041596689786,F,9.19,4,10.69
6800,16/07/2022 15:03:00,P0202,5,mastercard,5048371828056350,F,7.25,7,8.19
6801,16/07/2022 16:00:00,P0154,3,visa,4041593785231,F,6.06,2,7.39
6802,16/07/2022 16:52:00,P0216,5,americanexpress,374288927775618,F,13.96,7,14.89
6803,16/07/2022 17:22:00,P0158,8,americanexpress,374288904051918,T,3.02,4,4.19
6804,16/07/2022 20:11:00,P0550,4,americanexpress,374288833429417,F,15.35,3,17.09
6805,17/07/2022 1:31:00,P0014,6,americanexpress,374288316526416,F,1.61,4,1.79
6806,17/07/2022 2:53:00,P0135,7,mastercard,5048372315702540,F,2.03,4,2.59
6807,17/07/2022 3:10:00,P0747,5,americanexpress,374288198931429,F,14.79,3,16.19
6808,17/07/2022 5:00:00,P0514,5,visa,4041591935605200,F,18.98,4,20.99
6809,17/07/2022 5:09:00,P0300,7,americanexpress,374288423905529,F,7.58,3,8.29
6810,17/07/2022 6:12:00,P0170,9,mastercard,5048372412373870,F,8.13,4,8.89
6811,17/07/2022 7:41:00,P0432,8,mastercard,5108756926409180,F,17.36,3,18.39
6812,17/07/2022 11:29:00,P0620,3,mastercard,5108750987063380,F,18.49,4,20.39
6813,17/07/2022 14:17:00,P0310,7,mastercard,5108755624177180,F,14.48,9,15.59
6814,17/07/2022 14:29:00,P0469,6,americanexpress,374288080406233,F,0.92,8,1.59
6815,17/07/2022 16:01:00,P0301,6,americanexpress,374283939185906,F,15.18,3,16.79
6816,17/07/2022 16:51:00,P0638,4,visa,4041591843346700,F,16.92,8,18.19
6817,17/07/2022 20:58:00,P0038,7,mastercard,5048377481317850,F,4.71,2,4.99
6818,18/07/2022 0:13:00,P0282,7,mastercard,5048378044847590,F,10.86,8,11.59
6819,18/07/2022 2:25:00,P0151,4,mastercard,5108757836894580,F,16.15,4,17.89
6820,18/07/2022 9:17:00,P0134,5,visa,4041596562496,F,10.28,8,11.49
6821,18/07/2022 10:44:00,P0549,5,americanexpress,374288909290073,F,16.85,4,18.19
6822,18/07/2022 12:25:00,P0475,5,americanexpress,374288483381439,F,8.08,8,8.79
6823,18/07/2022 15:03:00,P0246,7,americanexpress,374283520567587,F,18.7,1,20.69
6824,18/07/2022 21:56:00,P0432,3,mastercard,5048374563939140,F,17.36,5,18.39
6825,19/07/2022 0:36:00,P0125,2,visa,4041591254586720,F,0.81,8,1.59
6826,19/07/2022 3:48:00,P0210,1,mastercard,5048373600074950,F,2.78,5,3.89
6827,19/07/2022 4:44:00,P0363,6,americanexpress,374283151019247,F,14.85,5,16.29
6828,19/07/2022 5:29:00,P0205,7,visa,4041592609499,F,16.68,8,18.09
6829,19/07/2022 7:31:00,P0428,3,visa,4041596735027,F,12.91,5,14.49
6830,19/07/2022 8:18:00,P0226,8,mastercard,5048378998172240,T,8.06,5,8.69
6831,19/07/2022 9:07:00,P0260,4,americanexpress,374288271900861,F,15.96,1,17.79
6832,19/07/2022 11:50:00,P0509,8,visa,4041595457864480,F,11.66,5,12.89
6833,19/07/2022 12:06:00,P0210,3,visa,4041599938335250,F,2.78,1,3.89
6834,19/07/2022 12:24:00,P0745,5,americanexpress,374288416193943,F,9.85,3,11.29
6835,19/07/2022 15:20:00,P0465,3,mastercard,5048379721718320,F,9.61,4,11.09
6836,19/07/2022 16:57:00,P0183,7,mastercard,5108756317237710,F,4.77,4,5.09
6837,19/07/2022 21:58:00,P0251,6,visa,4041592296980920,F,2.11,5,2.79
6838,19/07/2022 23:07:00,P0156,7,americanexpress,374288665075320,F,11.37,4,12.39
6839,19/07/2022 23:52:00,P0548,2,americanexpress,374288517664230,F,12.25,3,13.89
6840,20/07/2022 1:04:00,P0629,12,mastercard,5108755932661790,F,6.4,4,7.79
6841,20/07/2022 1:26:00,P0303,8,americanexpress,374283292077278,F,19.07,2,21.09
6842,20/07/2022 3:16:00,P0366,9,mastercard,5048371596445570,F,13.27,4,14.69
6843,20/07/2022 5:27:00,P0631,3,mastercard,5048376198608320,F,17.35,2,18.29
6844,20/07/2022 11:05:00,P0222,3,visa,4041599029238,F,16.56,2,18.09
6845,20/07/2022 12:20:00,P0393,7,americanexpress,374283301495248,F,10.94,2,11.59
6846,20/07/2022 13:01:00,P0516,6,visa,4041591183686060,F,6.12,2,7.49
6847,20/07/2022 14:45:00,P0391,3,mastercard,5048374642657630,F,1.6,2,1.79
6848,20/07/2022 15:06:00,P0453,9,americanexpress,374288055820475,T,12.82,5,14.49
6849,20/07/2022 21:03:00,P0395,9,americanexpress,374283805599495,F,2.55,2,3.59
6850,20/07/2022 21:37:00,P0305,4,americanexpress,374283147056980,F,8.74,1,9.99
